entrezid1	entrezid2
6908	6280
6908	6279
6908	6256
6908	864
6908	860
6908	862
6908	23378
6908	126638
6908	6232
6908	6231
6908	6224
6908	401934
6908	379013
6908	390
6908	117579
6908	54101
6908	6015
6908	9886
6908	388
6908	5999
6908	5992
6908	5972
6908	5948
6908	5935
6908	5869
6908	5862
6908	23615
6908	5787
6908	5774
6908	11099
6908	138639
6908	100885850
6908	100885848
6908	9791
6908	5682
6908	5644
6908	5630
6908	9128
6908	56341
6908	51052
6908	5581
6908	5052
6908	59335
6908	56981
6908	768206
6908	5507
6908	151242
6908	23645
6908	4659
6908	5514
6908	5459
6908	5457
6908	5456
6908	5450
6908	5449
6908	51367
6908	5430
6908	11232
6908	5406
6908	5251
6908	375189
6908	51555
6908	5824
6908	5173
6908	5159
6908	5155
6908	5142
6908	654790
6908	5087
6908	23598
6908	5063
6908	8761
6908	5033
6908	78990
6908	23440
6908	56914
6908	55644
6908	5000
6908	93129
6908	81448
6908	254786
6908	81285
6908	403253
6908	4974
6908	167826
6908	79627
6908	113746
6908	4946
6908	10482
6908	56675
6908	4900
6908	190
6908	4852
6908	594857
6908	4883
6908	4878
6908	4868
6908	79159
6908	23530
6908	22871
6908	1482
6908	390010
6908	4807
6908	64332
6908	4773
6908	63973
6908	81832
6908	4741
6908	4747
6908	4734
6908	4693
6908	344148
6908	89796
6908	23040
6908	8736
6908	4656
6908	4654
6908	29895
6908	4632
6908	4624
6908	4622
6908	4621
6908	8735
6908	4629
6908	4619
6908	4618
6908	4617
6908	4609
6908	92140
6908	84560
6908	4504
6908	4501
6908	4489
6908	118490
6908	503497
6908	4360
6908	4353
6908	118812
6908	10933
6908	22880
6908	4314
6908	9313
6908	4322
6908	4320
6908	4319
6908	25974
6908	90523
6908	2872
6908	4256
6908	254042
6908	4222
6908	730198
6908	116931
6908	4144
6908	375449
6908	22919
6908	9261
6908	9935
6908	389692
6908	10586
6908	129530
6908	4025
6908	4015
6908	728743
6908	401463
6908	25802
6908	4005
6908	128077
6908	100861552
6908	645323
6908	193629
6908	55679
6908	3976
6908	163175
6908	3952
6908	51176
6908	116842
6908	92483
6908	8861
6908	3933
6908	254910
6908	7805
6908	81870
6908	85280
6908	83900
6908	83899
6908	728318
6908	337879
6908	337968
6908	100132386
6908	100132476
6908	84616
6908	85291
6908	85285
6908	83896
6908	337977
6908	85294
6908	728279
6908	81872
6908	83902
6908	100505753
6908	284827
6908	386684
6908	386683
6908	353323
6908	353332
6908	386675
6908	386674
6908	386677
6908	81850
6908	3892
6908	3889
6908	3887
6908	9119
6908	319101
6908	3853
6908	390792
6908	3883
6908	3882
6908	353288
6908	54474
6908	3872
6908	3866
6908	3860
6908	3858
6908	57565
6908	57626
6908	9365
6908	100874251
6908	55614
6908	200845
6908	27012
6908	55539
6908	3777
6908	81621
6908	23522
6908	284058
6908	3726
6908	10899
6908	23210
6908	122953
6908	182
6908	389434
6908	26548
6908	27130
6908	8821
6908	3613
6908	196294
6908	27179
6908	9466
6908	50616
6908	11141
6908	7850
6908	112744
6908	3605
6908	3589
6908	3586
6908	10261
6908	3486
6908	3481
6908	51278
6908	3398
6908	3351
6908	126393
6908	8988
6908	3309
6908	9394
6908	60495
6908	3235
6908	3233
6908	3238
6908	3236
6908	3223
6908	3222
6908	3221
6908	3228
6908	3218
6908	3212
6908	3205
6908	3207
6908	100534589
6908	3206
6908	29911
6908	3174
6908	340784
6908	3151
6908	59269
6908	9026
6908	55502
6908	3280
6908	9709
6908	1839
6908	3046
6908	100187828
6908	3043
6908	79441
6908	57817
6908	2974
6908	2980
6908	2957
6908	170825
6908	219409
6908	2914
6908	2906
6908	2905
6908	57476
6908	9248
6908	1880
6908	2262
6908	64083
6908	2781
6908	11146
6908	2702
6908	2688
6908	2668
6908	2729
6908	2641
6908	79571
6908	2597
6908	8693
6908	10912
6908	2512
6908	53940
6908	2488
6908	122786
6908	341640
6908	50943
6908	27086
6908	4303
6908	2301
6908	2353
6908	2335
6908	388698
6908	8074
6908	9965
6908	26998
6908	130888
6908	23194
6908	348926
6908	692099
6908	143684
6908	340277
6908	2138
6908	2120
6908	57471
6908	2067
6908	2041
6908	8909
6908	55740
6908	2004
6908	1995
6908	1974
6908	1960
6908	1959
6908	51162
6908	1915
6908	253738
6908	51626
6908	1838
6908	1812
6908	57628
6908	1777
6908	285126
6908	3300
6908	79982
6908	3337
6908	1756
6908	1755
6908	9229
6908	27123
6908	1734
6908	100874195
6908	160851
6908	1674
6908	1655
6908	1621
6908	117154
6908	1543
6908	7852
6908	6376
6908	23316
6908	8452
6908	29119
6908	8048
6908	81566
6908	1444
6908	1443
6908	1442
6908	55118
6908	49860
6908	1395
6908	1393
6908	90993
6908	54544
6908	23418
6908	130749
6908	10814
6908	1360
6908	1355
6908	1295
6908	1290
6908	1278
6908	1305
6908	1302
6908	1300
6908	22796
6908	23019
6908	1191
6908	1180
6908	1158
6908	1152
6908	10970
6908	1153
6908	8646
6908	1116
6908	57680
6908	79145
6908	1081
6908	645455
6908	1990
6908	1050
6908	1044
6908	1004
6908	994
6908	10803
6908	899
6908	6355
6908	6354
6908	9560
6908	388372
6908	6351
6908	6368
6908	120935
6908	140689
6908	57571
6908	801
6908	794
6908	783
6908	91768
6908	759
6908	401207
6908	133874
6908	145741
6908	79630
6908	114899
6908	389941
6908	84798
6908	694
6908	6046
6908	359710
6908	51297
6908	650
6908	282991
6908	274
6908	57673
6908	10458
6908	22893
6908	57597
6908	571
6908	51582
6908	245973
6908	482
6908	84913
6908	83734
6908	468
6908	467
6908	51666
6908	419
6908	27106
6908	23204
6908	84159
6908	343
6908	362
6908	359
6908	10930
6908	338
6908	302
6908	301
6908	270
6908	79796
6908	229
6908	10566
6908	56895
6908	154
6908	54507
6908	9719
6908	11095
6908	9507
6908	60
6908	58
6908	19
6886	116115
6886	90522
6886	150223
6886	375260
6886	7389
6886	7352
6886	64852
6886	7128
6886	7036
6886	374739
6886	11276
6886	6480
6886	6700
6886	79856
6886	9342
6886	333929
6886	6536
6886	6520
6886	6563
6886	10019
6886	6335
6886	57140
6886	63891
6886	126432
6886	5989
6886	5866
6886	29920
6886	5763
6886	5564
6886	5409
6886	23538
6886	53343
6886	4846
6886	4778
6886	4485
6886	64981
6886	64928
6886	4122
6886	9587
6886	374819
6886	100507346
6886	3930
6886	3792
6886	3674
6886	3623
6886	3176
6886	3145
6886	100873945
6886	3098
6886	8925
6886	55363
6886	10013
6886	2996
6886	2994
6886	2993
6886	2979
6886	389524
6886	115330
6886	51206
6886	2801
6886	57165
6886	2639
6886	11226
6886	63943
6886	84985
6886	54540
6886	114625
6886	2050
6886	2038
6886	165545
6886	3300
6886	23181
6886	79016
6886	167227
6886	221955
6886	1431
6886	1350
6886	2055
6886	22856
6886	966
6886	823
6886	7832
6886	645
6886	9275
6886	550
6886	9296
6886	472
6886	1388
6886	55515
6886	64801
6886	27106
6886	23204
6886	343
6886	10057
6886	7791
6886	253264
6886	653808
6886	26137
6886	23286
6886	79679
6886	127733
6886	56893
6886	22888
6886	25987
6886	57616
6886	10194
6886	7442
6886	131405
6886	10612
6886	58476
6886	84134
6886	7141
6886	7127
6886	84065
6886	645369
6886	147744
6886	56900
6886	7090
6886	79178
6886	10420
6886	25851
6886	6925
6886	6942
6886	374403
6886	259286
6886	6863
6886	84447
6886	148281
6886	767557
6886	90196
6886	9900
6886	23213
6886	10735
6886	10274
6886	81849
6886	85464
6886	84530
6886	80725
6886	171546
6886	6694
6886	28972
6886	83890
6886	6665
6886	692226
6886	692214
6886	677834
6886	27044
6886	100170228
6886	100126780
6886	6525
6886	140771
6886	6594
6886	4090
6886	4088
6886	11309
6886	6542
6886	6533
6886	23446
6886	254428
6886	219855
6886	114789
6886	6572
6886	6570
6886	9990
6886	9644
6886	30011
6886	143686
6886	710
6886	59343
6886	677763
6886	692149
6886	10067
6886	112483
6886	23034
6886	6257
6886	862
6886	6097
6886	6047
6886	25897
6886	57494
6886	389
6886	401190
6886	285613
6886	283248
6886	283349
6886	51655
6886	5914
6886	5887
6886	81890
6886	90780
6886	5786
6886	5692
6886	11098
6886	163154
6886	56341
6886	55170
6886	5590
6886	153768
6886	25824
6886	56978
6886	9374
6886	23082
6886	84919
6886	8499
6886	51082
6886	285848
6886	10687
6886	5336
6886	23236
6886	11040
6886	51050
6886	116154
6886	5160
6886	5155
6886	8641
6886	56132
6886	56122
6886	64881
6886	51294
6886	57060
6886	5078
6886	56288
6886	5063
6886	29763
6886	92736
6886	219487
6886	390061
6886	7932
6886	9480
6886	167826
6886	169611
6886	11247
6886	11248
6886	57532
6886	4908
6886	728806
6886	4905
6886	123904
6886	27020
6886	266743
6886	4808
6886	58158
6886	4761
6886	63941
6886	4703
6886	25915
6886	56901
6886	23154
6886	4681
6886	80155
6886	4653
6886	4651
6886	4637
6886	57644
6886	4624
6886	10408
6886	79684
6886	64949
6886	64981
6886	196264
6886	4358
6886	146664
6886	25840
6886	6837
6886	9969
6886	10150
6886	9053
6886	9020
6886	4130
6886	389692
6886	4052
6886	27257
6886	389816
6886	55222
6886	550113
6886	375196
6886	100506472
6886	100130691
6886	339789
6886	431707
6886	9355
6886	85329
6886	8861
6886	3932
6886	28956
6886	79036
6886	3845
6886	114818
6886	127707
6886	84063
6886	64147
6886	8570
6886	284252
6886	3746
6886	23522
6886	3679
6886	79192
6886	8660
6886	9922
6886	79711
6886	387755
6886	3625
6886	3624
6886	3615
6886	84639
6886	3481
6886	3359
6886	3291
6886	100534589
6886	3206
6886	3198
6886	9456
6886	3159
6886	124790
6886	57520
6886	3055
6886	57817
6886	79712
6886	145258
6886	2917
6886	2907
6886	2905
6886	2902
6886	2895
6886	2819
6886	150763
6886	57120
6886	2797
6886	2712
6886	23163
6886	2676
6886	81577
6886	51608
6886	2662
6886	79571
6886	51083
6886	11345
6886	8323
6886	5348
6886	10817
6886	93986
6886	2295
6886	2297
6886	54752
6886	10211
6886	401720
6886	93611
6886	60493
6886	2191
6886	286336
6886	2140
6886	23071
6886	2060
6886	2049
6886	8320
6886	2006
6886	9844
6886	114794
6886	1996
6886	1950
6886	10278
6886	23644
6886	253738
6886	64641
6886	124454
6886	11221
6886	1834
6886	1816
6886	25911
6886	1795
6886	54567
6886	10683
6886	28514
6886	58512
6886	8527
6886	1649
6886	1544
6886	63932
6886	23113
6886	84701
6886	10584
6886	256076
6886	8161
6886	9382
6886	23274
6886	23563
6886	1146
6886	27243
6886	1107
6886	1103
6886	1072
6886	387119
6886	95681
6886	645455
6886	1021
6886	5127
6886	1006
6886	64072
6886	1012
6886	958
6886	54619
6886	896
6886	220047
6886	91050
6886	64770
6886	863
6886	284018
6886	400591
6886	643338
6886	374470
6886	414152
6886	23476
6886	654
6886	27319
6886	9031
6886	27032
6886	286410
6886	220202
6886	54848
6886	64333
6886	394
6886	9938
6886	351
6886	403314
6886	322
6886	9068
6886	11093
6886	90
6886	140625
6886	84519
6886	47
6886	29
6886	51225
6778	115509
6778	147948
6778	79842
6778	100381270
6778	26118
6778	7474
6778	124997
6778	7443
6778	7432
6778	1462
6778	114990
6778	9712
6778	89837
6778	100288380
6778	89838
6778	7332
6778	84817
6778	641467
6778	10612
6778	10107
6778	60684
6778	7124
6778	84000
6778	55321
6778	85025
6778	79188
6778	55273
6778	116238
6778	7066
6778	199745
6778	51078
6778	7043
6778	7022
6778	54790
6778	6925
6778	6886
6778	11346
6778	8189
6778	79689
6778	6776
6778	170463
6778	139886
6778	8877
6778	25876
6778	6647
6778	30837
6778	9655
6778	122809
6778	8651
6778	26812
6778	6620
6778	10479
6778	6553
6778	65010
6778	9016
6778	6512
6778	6510
6778	6561
6778	6493
6778	22941
6778	29946
6778	5274
6778	54949
6778	9169
6778	6304
6778	23098
6778	6237
6778	6154
6778	10193
6778	440163
6778	6016
6778	162494
6778	8601
6778	57139
6778	5992
6778	5935
6778	5921
6778	5916
6778	5902
6778	23132
6778	10890
6778	5837
6778	100885850
6778	100885848
6778	5709
6778	5662
6778	83886
6778	5630
6778	9128
6778	5587
6778	144165
6778	639
6778	5523
6778	25885
6778	11232
6778	10714
6778	5422
6778	5339
6778	50487
6778	5313
6778	23760
6778	5292
6778	23533
6778	10954
6778	64146
6778	5144
6778	5125
6778	5118
6778	56112
6778	5018
6778	5008
6778	126014
6778	5000
6778	22978
6778	4885
6778	4880
6778	2832
6778	84273
6778	4720
6778	23154
6778	26960
6778	4609
6778	64981
6778	100133545
6778	124995
6778	744
6778	4335
6778	4245
6778	55090
6778	9862
6778	10747
6778	7867
6778	6300
6778	9020
6778	5606
6778	4121
6778	4062
6778	4049
6778	26231
6778	53353
6778	339929
6778	4026
6778	4025
6778	4004
6778	100861552
6778	9836
6778	100288323
6778	688
6778	24137
6778	11081
6778	9132
6778	9424
6778	400617
6778	3725
6778	80271
6778	3700
6778	3697
6778	26145
6778	3659
6778	51135
6778	80789
6778	3611
6778	10068
6778	64375
6778	57560
6778	3399
6778	80270
6778	3217
6778	3214
6778	3213
6778	3199
6778	29911
6778	9455
6778	10151
6778	57467
6778	57531
6778	9563
6778	2931
6778	440435
6778	29925
6778	644076
6778	388323
6778	2674
6778	2670
6778	348654
6778	2618
6778	27086
6778	2243
6778	10979
6778	2210
6778	2209
6778	2196
6778	2158
6778	2119
6778	2117
6778	157570
6778	2036
6778	63916
6778	9844
6778	1977
6778	10919
6778	1958
6778	1907
6778	113878
6778	10260
6778	11269
6778	79016
6778	84516
6778	64421
6778	1628
6778	51339
6778	284340
6778	9547
6778	1390
6778	53981
6778	80315
6778	1329
6778	57472
6778	51266
6778	1154
6778	113189
6778	89832
6778	95681
6778	4680
6778	1031
6778	5127
6778	896
6778	894
6778	595
6778	6347
6778	64770
6778	867
6778	800
6778	794
6778	776
6778	133874
6778	57415
6778	221927
6778	91653
6778	658
6778	27319
6778	10282
6778	9774
6778	604
6778	83596
6778	598
6778	127002
6778	23439
6778	444
6778	56676
6778	645432
6778	51742
6778	9912
6778	158763
6778	377
6778	322
6778	51239
6778	288
6778	284
6778	259
6778	199857
6778	165
6778	81792
6778	9510
6778	90
6778	345651
6778	10449
6778	10006
6778	10257
6778	3
6777	11055
6777	163033
6777	51441
6777	57510
6777	286046
6777	7456
6777	79446
6777	80737
6777	55350
6777	79674
6777	11023
6777	84135
6777	10537
6777	150737
6777	7105
6777	7247
6777	7124
6777	7078
6777	6948
6777	9779
6777	92335
6777	6781
6777	6774
6777	30837
6777	9655
6777	122809
6777	9021
6777	8835
6777	8651
6777	64089
6777	5172
6777	55356
6777	6566
6777	56833
6777	6504
6777	6456
6777	81537
6777	84251
6777	57713
6777	6385
6777	6262
6777	8731
6777	92400
6777	5914
6777	754
6777	79899
6777	80742
6777	5551
6777	5468
6777	11040
6777	10857
6777	5210
6777	64236
6777	10954
6777	27445
6777	56123
6777	56124
6777	56125
6777	57526
6777	5079
6777	5066
6777	27199
6777	5008
6777	254786
6777	26248
6777	441911
6777	283298
6777	9369
6777	378884
6777	4808
6777	4774
6777	4609
6777	56667
6777	4582
6777	345778
6777	4487
6777	11320
6777	4233
6777	4208
6777	1432
6777	6300
6777	5602
6777	54682
6777	56413
6777	4040
6777	91694
6777	3987
6777	284217
6777	3866
6777	687
6777	284252
6777	100873997
6777	400617
6777	55272
6777	3572
6777	3559
6777	64375
6777	3479
6777	3458
6777	3224
6777	10021
6777	2891
6777	2770
6777	2702
6777	84694
6777	2571
6777	2530
6777	220965
6777	2150
6777	11336
6777	2110
6777	2100
6777	2099
6777	157570
6777	5168
6777	1956
6777	9427
6777	1843
6777	29940
6777	100873932
6777	23002
6777	1503
6777	1446
6777	1387
6777	256076
6777	25932
6777	1154
6777	253782
6777	1056
6777	958
6777	10666
6777	894
6777	846
6777	777
6777	114897
6777	9210
6777	598
6777	477
6777	25852
6777	9179
6777	8906
6777	310
6777	51129
6776	140831
6776	11055
6776	741
6776	390927
6776	115509
6776	51042
6776	148268
6776	55311
6776	79797
6776	171017
6776	9310
6776	7738
6776	7733
6776	100873922
6776	9839
6776	57683
6776	29068
6776	9278
6776	26137
6776	55249
6776	78992
6776	7473
6776	7482
6776	80326
6776	80737
6776	7447
6776	51231
6776	79674
6776	11023
6776	9724
6776	54532
6776	9960
6776	7391
6776	55850
6776	254048
6776	7311
6776	64852
6776	10844
6776	150737
6776	7105
6776	26262
6776	25987
6776	7222
6776	205860
6776	131405
6776	84675
6776	80263
6776	23650
6776	10155
6776	147166
6776	10221
6776	133022
6776	7189
6776	64759
6776	84629
6776	23043
6776	407977
6776	8742
6776	7124
6776	645369
6776	222068
6776	7090
6776	7078
6776	7073
6776	7029
6776	146279
6776	7007
6776	84897
6776	23329
6776	219793
6776	6891
6776	6886
6776	29114
6776	6881
6776	9066
6776	10492
6776	79987
6776	8859
6776	6484
6776	6767
6776	8406
6776	6723
6776	84727
6776	161742
6776	10653
6776	25876
6776	28972
6776	26206
6776	83595
6776	387104
6776	30837
6776	9655
6776	122809
6776	9021
6776	8835
6776	8651
6776	112574
6776	64089
6776	319103
6776	692106
6776	692087
6776	26800
6776	9887
6776	4092
6776	139065
6776	6548
6776	6547
6776	6534
6776	6529
6776	126969
6776	64116
6776	10237
6776	55032
6776	376497
6776	55356
6776	6566
6776	56833
6776	6504
6776	59307
6776	729993
6776	30011
6776	152503
6776	84251
6776	56256
6776	256394
6776	80031
6776	6405
6776	6385
6776	85508
6776	6326
6776	646643
6776	23314
6776	29115
6776	90378
6776	9667
6776	861
6776	10900
6776	51093
6776	6143
6776	23322
6776	6120
6776	6094
6776	54538
6776	6092
6776	8731
6776	29984
6776	5998
6776	5992
6776	5980
6776	54884
6776	1827
6776	100526737
6776	10432
6776	54715
6776	83593
6776	10235
6776	22821
6776	5913
6776	9693
6776	10048
6776	10928
6776	54734
6776	326624
6776	5768
6776	5831
6776	754
6776	5777
6776	5763
6776	56984
6776	5721
6776	158471
6776	80742
6776	5629
6776	147011
6776	25865
6776	5551
6776	9588
6776	56981
6776	5534
6776	5509
6776	26051
6776	84988
6776	728448
6776	60490
6776	10621
6776	5429
6776	11232
6776	80339
6776	10733
6776	5347
6776	55200
6776	64857
6776	5313
6776	11040
6776	94005
6776	23556
6776	79142
6776	10857
6776	79849
6776	5166
6776	5155
6776	64146
6776	5144
6776	27445
6776	56128
6776	57717
6776	59351
6776	5079
6776	165631
6776	5066
6776	23022
6776	10605
6776	27199
6776	5008
6776	93129
6776	254786
6776	81285
6776	119764
6776	26248
6776	401427
6776	25903
6776	4956
6776	57624
6776	10204
6776	4914
6776	9369
6776	9379
6776	8828
6776	56654
6776	2831
6776	50508
6776	79050
6776	11188
6776	51388
6776	378884
6776	4700
6776	135112
6776	22916
6776	23310
6776	7593
6776	51237
6776	4647
6776	4642
6776	4609
6776	4582
6776	4487
6776	92399
6776	51649
6776	64976
6776	55686
6776	11320
6776	79828
6776	4233
6776	145873
6776	55897
6776	4208
6776	4201
6776	4154
6776	5602
6776	4217
6776	9020
6776	54682
6776	4121
6776	100505881
6776	4094
6776	9587
6776	57151
6776	388695
6776	541468
6776	57408
6776	79705
6776	4026
6776	100506071
6776	4000
6776	90632
6776	145978
6776	64211
6776	3975
6776	10184
6776	137994
6776	11155
6776	55323
6776	347404
6776	284217
6776	200185
6776	100505753
6776	3866
6776	3797
6776	9851
6776	10765
6776	400617
6776	55709
6776	3725
6776	3714
6776	6453
6776	3700
6776	8516
6776	79192
6776	26145
6776	3572
6776	3569
6776	3559
6776	3557
6776	10068
6776	64375
6776	10261
6776	79713
6776	3479
6776	9543
6776	112752
6776	7866
6776	3458
6776	3421
6776	3420
6776	374875
6776	10481
6776	3207
6776	3198
6776	100534595
6776	221092
6776	3125
6776	3106
6776	9931
6776	57817
6776	3000
6776	2932
6776	2896
6776	100379661
6776	2891
6776	2823
6776	2719
6776	51125
6776	644076
6776	2742
6776	2735
6776	127534
6776	2702
6776	2670
6776	2657
6776	2591
6776	11345
6776	53822
6776	93986
6776	8456
6776	3607
6776	221937
6776	8061
6776	10211
6776	84922
6776	401720
6776	2867
6776	2242
6776	83706
6776	54620
6776	10922
6776	286077
6776	203259
6776	399888
6776	11336
6776	2125
6776	2120
6776	2118
6776	2116
6776	2100
6776	2099
6776	157570
6776	57222
6776	2043
6776	2027
6776	196047
6776	79071
6776	84173
6776	63916
6776	9844
6776	84285
6776	1961
6776	1956
6776	80267
6776	1891
6776	9427
6776	1889
6776	1843
6776	286148
6776	1788
6776	23341
6776	58512
6776	8525
6776	160851
6776	1654
6776	780
6776	23576
6776	1641
6776	9937
6776	25879
6776	9265
6776	51302
6776	1589
6776	1545
6776	613212
6776	1501
6776	1488
6776	1447
6776	1446
6776	1419
6776	1410
6776	200186
6776	1395
6776	144402
6776	9318
6776	256076
6776	1287
6776	169044
6776	728577
6776	79937
6776	1262
6776	149461
6776	9069
6776	1181
6776	548596
6776	1154
6776	1116
6776	11200
6776	1069
6776	283848
6776	10715
6776	1056
6776	1025
6776	64072
6776	961
6776	958
6776	51744
6776	930
6776	124093
6776	846
6776	94032
6776	91860
6776	793
6776	777
6776	9854
6776	25912
6776	715
6776	100128569
6776	8945
6776	672
6776	149954
6776	653
6776	627
6776	54880
6776	604
6776	100529063
6776	599
6776	596
6776	64343
6776	91647
6776	9114
6776	23439
6776	477
6776	285973
6776	79065
6776	1388
6776	28990
6776	55870
6776	56676
6776	100131755
6776	25852
6776	445328
6776	9826
6776	2909
6776	83478
6776	374
6776	353
6776	91056
6776	163
6776	8906
6776	310
6776	23520
6776	390616
6776	51529
6776	218
6776	207
6776	22977
6776	26993
6776	154
6776	140766
6776	100
6776	90
6776	10881
6776	32
6776	80325
6776	140701
6776	64137
6776	215
6775	115509
6775	147948
6775	79842
6775	100381270
6775	26118
6775	7474
6775	124997
6775	7443
6775	7432
6775	1462
6775	114990
6775	9712
6775	89837
6775	100288380
6775	89838
6775	7332
6775	84817
6775	641467
6775	10612
6775	10107
6775	60684
6775	7124
6775	84000
6775	55321
